geoid,name,population,value,percentile,numerator,denominator,se
93036,93036,48162,-0.0101544274408945,0.212490479817213,,,
93004,93004,31525,0.0104474437465857,0.524752475247525,,,
93022,93022,7179,0.0161188649442383,0.663366336633663,,,
95616,95616,52212,-0.00637294652119252,0.250571210967251,,,
95691,95691,38690,0.0195779695809442,0.735719725818736,,,
94705,94705,13527,0.0193867558188443,0.73038842345773,,,
94602,94602,30162,0.0145650627104389,0.626047220106626,,,
95689,95689,1698,0.0130035625650986,0.584158415841584,,,
95969,95969,23572,0.0147616008410986,0.629093678598629,,,
95948,95948,11917,0.00582475800857404,0.435643564356436,,,
95228,95228,4541,0.0378739621510263,0.961919268849962,,,
95252,95252,16262,0.0310852031898447,0.91012947448591,,,
95245,95245,1717,-0.00137790421803733,0.312261995430312,,,
95932,95932,7633,0.0180995757993608,0.707539984767708,,,
95645,95645,1881,0.0240797961568263,0.815689261233816,,,
94596,94596,21700,0.0117403517535624,0.552170601675552,,,
94583,94583,35231,0.0344627426372739,0.940594059405941,,,
94804,94804,40931,-0.00886033695835422,0.225437928408225,,,
93660,93660,4090,-0.000318903692362918,0.334348819497334,,,
93611,93611,49053,0.0285240804071991,0.88042650418888,,,
93706,93706,40586,-0.0252132102628713,0.107387661843107,,,
93618,93618,31470,-0.000629616308284525,0.326732673267327,,,
93622,93622,10335,-0.00662750715208276,0.246763137852247,,,
93728,93728,16574,-0.0151772131359233,0.162223914699162,,,
93701,93701,10166,-0.048460287117296,0.0274181264280274,,,
93620,93620,8906,0.0141327313786132,0.616907844630617,,,
93656,93656,5806,0.00274623956267053,0.391469916222391,,,
93242,93242,3474,0.0102261656035278,0.52018278750952,,,
95546,95546,3466,0.0286310142808971,0.881949733434882,,,
95570,95570,2338,0.00255775639168035,0.386138613861386,,,
93513,93513,1621,0.0400965501561813,0.971820258948972,,,
93307,93307,86832,-0.0152609861479026,0.161462300076161,,,
93516,93516,2244,0.00528546750623179,0.427265803503427,,,
93561,93561,34979,0.0248947103203538,0.831683168316832,,,
93201,93201,1580,-0.0311310786752242,0.0784463061690785,,,
95467,95467,5506,0.0184032120977565,0.714394516374714,,,
95461,95461,2567,0.0176563233947581,0.696877380045697,,,
95453,95453,11369,0.0163839358791201,0.669459253617669,,,
96056,96056,1530,0.0211098839298597,0.765422696115765,,,
91306,91306,49678,-0.0232889192993662,0.115765422696116,,,
91755,91755,26803,-0.0269883870485287,0.0997715156130998,,,
90701,90701,16801,-0.0104013209838913,0.21020563594821,,,
90241,90241,43215,-0.0102003313911053,0.211728865194212,,,
90250,90250,97072,-0.0341087629034381,0.0632140137090632,,,
90210,90210,19314,0.0219055407205917,0.776085300837776,,,
90004,90004,60541,-0.0468955561727339,0.0289413556740289,,,
90013,90013,12559,-0.0731120662806795,0.00837776085300838,,,
90069,90069,20230,-0.00124990188884075,0.314546839299315,,,
91384,91384,29212,0.0360162527721331,0.951256664127951,,,
90704,90704,3979,-0.0203247465530569,0.125666412795126,,,
90059,90059,46185,-0.0487547723088759,0.0266565118050267,,,
91601,91601,36841,-0.0356494903290658,0.0571210967250571,,,
91352,91352,47076,-0.0325431875842731,0.0693069306930693,,,
91311,91311,40839,0.0129085755419873,0.582635186595583,,,
90068,90068,21092,0.00529173561623622,0.428027418126428,,,
90744,90744,56880,-0.0427523022126898,0.0380807311500381,,,
90023,90023,46680,-0.0554004605500413,0.0198019801980198,,,
90016,90016,45899,-0.0330141778196996,0.0677837014470678,,,
90713,90713,28202,0.0338245114554821,0.936024371667936,,,
90058,90058,2718,-0.0641114579332833,0.0129474485910129,,,
91006,91006,32958,0.011855848818896,0.556740289413557,,,
90638,90638,49227,0.0055523553244488,0.431073876618431,,,
90606,90606,32987,0.00161066293945036,0.366336633663366,,,
91016,91016,41105,0.00936703887025354,0.496572734196497,,,
90602,90602,25581,-0.0305574971719629,0.07996953541508,,,
93644,93644,9055,0.0141712504211919,0.617669459253618,,,
93614,93614,11982,0.0366333650983444,0.955064737242955,,,
95470,95470,5561,0.0420484497540623,0.975628332063976,,,
95460,95460,2508,-0.0248562770008118,0.11043412033511,,,
93923,93923,12837,0.0253574100079194,0.839299314546839,,,
93901,93901,28194,0.00811107577680535,0.478293983244478,,,
94503,94503,20276,0.0223793464166851,0.784463061690785,,,
94574,94574,8757,0.0194944748133763,0.732673267326733,,,
94508,94508,3935,0.0281036916646995,0.870525514089871,,,
92844,92844,23189,-0.0287226240642735,0.0898705255140899,,,
92843,92843,46873,-0.0255244827225563,0.105864432597106,,,
92602,92602,23238,0.0163810120187644,0.668697638994669,,,
92649,92649,35278,0.0102147894371424,0.519421172886519,,,
92637,92637,16053,-0.0120447214437992,0.191926884996192,,,
92629,92629,26877,0.00187040622664247,0.37014470677837,,,
92692,92692,46800,0.0286411164776069,0.882711348057883,,,
92614,92614,27187,0.00469776550827219,0.415841584158416,,,
92870,92870,53600,0.00664468279921277,0.446306169078446,,,
92610,92610,16360,0.0281272298379913,0.872810357958873,,,
92530,92530,58184,-0.00400745615387485,0.271896420411272,,,
95648,95648,52949,0.0261369772704797,0.849200304645849,,,
95765,95765,39214,0.0336780330302277,0.932216298552932,,,
95677,95677,25477,0.0245884743360237,0.823305407463823,,,
95678,95678,42053,0.0104439197075483,0.523990860624524,,,
96122,96122,3266,0.00588149547623527,0.436405178979436,,,
92509,92509,81383,-0.00305879389312584,0.284843869002285,,,
92879,92879,47872,-0.00207708434888392,0.303884234577304,,,
92881,92881,33531,0.0238477390942078,0.808834729626809,,,
92595,92595,33649,0.0124138171756913,0.56968773800457,,,
92591,92591,41609,0.0130503870003548,0.585681645087586,,,
92223,92223,55580,0.0219447452631737,0.777608530083778,,,
92587,92587,17237,0.0219356517680301,0.776846915460777,,,
92028,92028,48173,0.0104862505551899,0.525514089870526,,,
95818,95818,21625,0.0314466180146161,0.913937547600914,,,
95673,95673,16636,0.0162622436560426,0.666412795125666,,,
95632,95632,31911,0.0187335450599569,0.718964204112719,,,
95842,95842,33522,-0.00316013208959456,0.284082254379284,,,
95841,95841,21229,0.00200133559255541,0.373191165270373,,,
92345,92345,82110,0.00366913649841808,0.403655750190404,,,
91709,91709,80701,0.0337740746755253,0.935262757044935,,,
91761,91761,61425,0.00822923002837933,0.47981721249048,,,
91764,91764,56677,-0.01135480822312,0.1995430312262,,,
91737,91737,25154,0.0326314505638046,0.925361766945925,,,
91708,91708,4009,0.0073382540850939,0.462300076161462,,,
92374,92374,43391,0.0185184970010768,0.717440974866717,,,
92408,92408,13635,-0.0197932132083716,0.13023610053313,,,
92376,92376,86085,-0.0056252711045411,0.252856054836253,,,
92040,92040,46306,0.016546149055651,0.672505712109672,,,
92109,92109,47111,0.0066810894161268,0.447829398324448,,,
92116,92116,33408,0.0189262239145968,0.723533891850724,,,
92117,92117,56983,0.0132004399631812,0.59025133282559,,,
91910,91910,74855,0.00034671796239534,0.346534653465347,,,
92026,92026,50321,0.00692421108420089,0.453160700685453,,,
92003,92003,5160,0.0232953763671611,0.7996953541508,,,
92102,92102,44010,-0.0240532008130071,0.114242193450114,,,
92056,92056,52337,0.0107578161298348,0.536176694592536,,,
92054,92054,41807,0.00220050779345294,0.379284082254379,,,
94114,94114,34918,0.0237151245953752,0.806549885757807,,,
94110,94110,72380,0.00165398439407707,0.367859862909368,,,
95304,95304,14282,0.0261278818026169,0.848438690022848,,,
95205,95205,38350,-0.018096311194372,0.143945163747144,,,
95361,95361,35308,0.0229690522379331,0.792079207920792,,,
93420,93420,30740,0.0271524505983836,0.863670982482864,,,
93428,93428,5859,0.0347710112597425,0.943640517897944,,,
94010,94010,42760,0.0182558773845135,0.70982482863671,,,
94015,94015,65041,0.00533991686903776,0.42955064737243,,,
94038,94038,3450,-0.00926121693407339,0.22048743335872,,,
94020,94020,1697,-0.0034123600117329,0.279512566641279,,,
93103,93103,20538,0.00144763478726577,0.363290175171363,,,
93013,93013,16652,0.00296711525865846,0.394516374714394,,,
93460,93460,5284,0.0253776831426724,0.841584158415842,,,
94085,94085,23223,0.00301028876748533,0.395277989337395,,,
95148,95148,48273,0.0193980129257555,0.731150038080731,,,
95127,95127,66256,0.00268831476082433,0.390708301599391,,,
95119,95119,10027,0.0149224794754921,0.632901751713633,,,
95014,95014,61866,0.0215594688042,0.76999238385377,,,
94043,94043,31161,0.0183316283890134,0.712871287128713,,,
95129,95129,39741,0.02029744615623,0.75019040365575,,,
95128,95128,36975,-0.00283063273530251,0.29017517136329,,,
95117,95117,30369,0.0000233992743481323,0.341964965727342,,,
96003,96003,44328,0.00474838650735185,0.418126428027418,,,
96067,96067,7094,0.00240177063625218,0.383092155369383,,,
95403,95403,45096,0.00561830093422246,0.432597105864433,,,
95409,95409,27186,0.0174939446530054,0.693069306930693,,,
95326,95326,10147,0.00747234771504325,0.467631378522468,,,
95354,95354,24923,0.000383205926144935,0.347296268088347,,,
96035,96035,3629,0.0238830623285161,0.81035795887281,,,
93261,93261,2434,-0.0312222261837141,0.0776846915460777,,,
93615,93615,6347,-0.0159148853357436,0.155369383092155,,,
93265,93265,3379,0.0138637837885929,0.611576542269612,,,
93221,93221,14129,0.0182962820788551,0.710586443259711,,,
93223,93223,10716,-0.00469709025076854,0.265803503427266,,,
93258,93258,1952,0.000867703491750606,0.354912414318355,,,
93010,93010,46063,0.0137941086842676,0.609291698400609,,,
93015,93015,17989,-0.00294989059347447,0.287890327494288,,,
93033,93033,84701,-0.0213978261504573,0.11957349581112,,,
93030,93030,58422,-0.00805767106096729,0.233815689261234,,,
95605,95605,14493,0.00315624697936297,0.398324447829398,,,
94605,94605,43399,-0.00192115284300377,0.305407463823305,,,
94502,94502,14701,0.0283263030634911,0.876618431073877,,,
94709,94709,11951,-0.00355273313937744,0.277227722772277,,,
94536,94536,74837,0.0115820434553526,0.546839299314547,,,
94538,94538,67474,0.0127722512731084,0.577303884234577,,,
94541,94541,65928,-0.00216557974814027,0.303122619954303,,,
94546,94546,44378,0.0166088529787457,0.674790555978675,,,
94505,94505,16382,0.0428511632437234,0.978674790555979,,,
95640,95640,11598,0.0217623172576729,0.772277227722772,,,
95917,95917,3717,0.0289539170528706,0.887281035795887,,,
95222,95222,5029,0.0153489650863945,0.648134044173648,,,
94598,94598,27831,0.0337294967842899,0.933739527798934,,,
94523,94523,35005,0.0128679157808789,0.581111957349581,,,
94597,94597,23108,0.0112149902008198,0.53998476770754,,,
95219,95219,29270,0.0193472184785361,0.72962680883473,,,
94547,94547,25616,0.0315501741605702,0.915460776846916,,,
93640,93640,12920,-0.0395065844930487,0.0418888042650419,,,
93609,93609,5177,0.0101155213572031,0.516374714394516,,,
93619,93619,39473,0.0464198947623558,0.989337395277989,,,
93721,93721,7650,-0.0442547227029464,0.0357958872810358,,,
93675,93675,3905,0.0204711949625789,0.755521706016756,,,
95963,95963,15492,0.0151597561746693,0.63975628332064,,,
95951,95951,2686,0.0152879572604988,0.645087585681645,,,
95536,95536,2899,0.0140790585301704,0.615384615384615,,,
92251,92251,23970,0.0281922871704365,0.873571972581874,,,
92250,92250,8655,0.0049574682917274,0.422696115765423,,,
93203,93203,22662,-0.0139752616150046,0.172124904798172,,,
93523,93523,3556,0.00394474139227445,0.405178979436405,,,
93505,93505,13774,0.00657912752068661,0.444021325209444,,,
93263,93263,22210,-0.00222209403070181,0.301599390708302,,,
95458,95458,2960,0.00202077250931588,0.374714394516375,,,
91208,91208,15860,0.0149057935758194,0.631378522467631,,,
91405,91405,55506,-0.0463590466680428,0.031987814166032,,,
91406,91406,54890,-0.0347185665135736,0.0609291698400609,,,
91754,91754,33636,-0.0124308944755443,0.187357197258187,,,
91356,91356,29822,-0.0069622859229694,0.244478293983244,,,
93536,93536,70237,0.0217716556871332,0.773038842345773,,,
91303,91303,31586,-0.0447296983938346,0.0342726580350343,,,
91505,91505,30902,0.0092323858667117,0.493526275704494,,,
91301,91301,26334,0.0173013403675568,0.69002284843869,,,
91362,91362,36604,0.0184668562240855,0.715917745620716,,,
90265,90265,17954,0.0290022871398438,0.888042650418888,,,
90221,90221,51688,-0.0359560401274467,0.0548362528560548,,,
90242,90242,42694,-0.0153311346518708,0.15993907083016,,,
91790,91790,45444,0.00309628825030189,0.396801218583397,,,
91706,91706,76930,-0.0141394219745671,0.170601675552171,,,
91767,91767,50606,-0.0203636879028501,0.124904798172125,,,
91740,91740,25877,0.0188401177889853,0.72048743335872,,,
90301,90301,38234,-0.0385458924887695,0.0456968773800457,,,
90504,90504,33410,0.0113254551264096,0.542269611576542,,,
90814,90814,19685,0.00494400870681078,0.421934501142422,,,
91302,91302,26712,0.0234294126920895,0.802741812642803,,,
90006,90006,59576,-0.0754999702611209,0.00685453160700685,,,
90065,90065,46461,-0.0117542635877209,0.193450114242193,,,
91205,91205,37638,-0.0460227097323724,0.0335110434120335,,,
91203,91203,15410,-0.0505438406870593,0.0243716679360244,,,
91343,91343,66743,-0.0269871014129673,0.100533130236101,,,
90037,90037,67640,-0.0644313385066762,0.0114242193450114,,,
90712,90712,31217,0.0220830763919803,0.778370144706778,,,
90740,90740,24307,0.0318408492166779,0.917745620715918,,,
90034,90034,53861,-0.0180611638354898,0.144706778370145,,,
90094,90094,9827,0.00697648384808405,0.453922315308454,,,
91326,91326,36339,0.0316280811374226,0.916984006092917,,,
90266,90266,35500,0.0367834609749688,0.956587966488957,,,
91733,91733,45365,-0.0336724371175293,0.0647372429550647,,,
94901,94901,41713,-0.0174165779774983,0.146991622239147,,,
94925,94925,9838,0.00753273989561642,0.469154607768469,,,
94960,94960,15868,0.0213795898072336,0.767707539984768,,,
94930,94930,8728,0.00124785252465873,0.358720487433359,,,
93635,93635,41180,0.00729786413411203,0.460776846915461,,,
95348,95348,34002,-0.00128827107962128,0.313023610053313,,,
95315,95315,14520,0.0039487769289678,0.405940594059406,,,
93921,93921,3316,0.0178973537654144,0.6999238385377,,,
93925,93925,2073,0.0179109377380965,0.700685453160701,,,
93906,93906,64348,-0.00114829580243996,0.315308453922315,,,
95004,95004,4218,0.0363488197063731,0.953541507996954,,,
93924,93924,6514,0.0311447608878162,0.912414318354912,,,
93451,93451,4477,0.013058168730734,0.586443259710586,,,
92821,92821,37712,0.00855483008237186,0.485148514851485,,,
