geoid,name,population,value,percentile,numerator,denominator,se
96161,96161,18488,0.895543175,0.391933029,10288,11488,0.014106963
92586,92586,19472,0.932843531,0.669710807,8126,8711,0.017546773
92007,92007,11417,0.914078195,0.5152207,5915,6471,0.016880647
93271,93271,2479,0.94279661,0.743531202,1335,1416,0.029834151
95667,95667,36487,0.933402654,0.674277017,18851,20196,0.041729328
93643,93643,2783,0.870830376,0.264079148,1227,1409,0.037447695
93908,93908,12398,0.928560951,0.638508371,6330,6817,0.011404071
96021,96021,16017,0.875123018,0.285388128,8003,9145,0.015050186
95684,95684,3129,0.891924712,0.371385084,1469,1647,0.055184493
92231,92231,40064,0.869512305,0.260273973,19291,22186,0.016484095
96003,96003,44328,0.91684198,0.52891933,23098,25193,0.005546255
95037,95037,51994,0.948510554,0.784627093,28848,30414,0.005390108
93258,93258,1952,0.80941358,0.083713851,1049,1296,0.010940805
92399,92399,54268,0.916744534,0.52739726,29433,32106,0.010607849
93535,93535,74264,0.920837589,0.573820396,39666,43076,0.007630033
95843,95843,47823,0.925616685,0.606544901,26717,28864,0.013572803
95864,95864,23352,0.946905317,0.774733638,12591,13297,0.019576485
94116,94116,47346,0.966189502,0.901826484,28348,29340,0.002891288
93308,93308,53981,0.884114793,0.329528158,27511,31117,0.013686225
93527,93527,1559,0.935093509,0.688736682,850,909,0.061274916
95449,95449,1560,0.881553398,0.317351598,908,1030,0.020188721
93635,93635,41180,0.875892538,0.289954338,19627,22408,0.010069819
93451,93451,4477,0.78857751,0.052511416,2223,2819,0.031979681
95542,95542,1871,0.78920742,0.053272451,936,1186,0.100268617
96022,96022,16253,0.924417362,0.595129376,8647,9354,0.020143282
95966,95966,29860,0.888409933,0.347031963,14633,16471,0.015606548
93602,93602,3530,0.845637584,0.168188737,1512,1788,0.052332294
95631,95631,6851,0.946730624,0.773211568,3750,3961,0.032902089
95033,95033,9511,0.974281392,0.945966514,5796,5949,0.008833276
95223,95223,2666,0.955661124,0.834855403,1207,1263,0.027151663
96097,96097,9746,0.921944606,0.580669711,4760,5163,0.011049965
93561,93561,34979,0.926745959,0.620243531,15194,16395,0.014083502
95311,95311,1893,0.801791713,0.066971081,716,893,0.044487606
91020,91020,8633,0.897097134,0.404870624,4821,5374,0.084994705
