geoid,name,population,value,percentile,numerator,denominator,se
92880,92880,69656,0.117041993818095,0.668697638994669,,,
92562,92562,64286,0.0585552229846757,0.597867479055598,,,
92539,92539,4557,-0.375911094112688,0.0898705255140899,,,
91752,91752,35694,-0.0706174469746517,0.40974866717441,,,
92585,92585,21907,-0.194613528652664,0.251332825590251,,,
92553,92553,76102,-0.315304061385473,0.130997715156131,,,
92505,92505,53282,-0.05530229382817,0.428027418126428,,,
92508,92508,38428,0.115240851712552,0.663366336633663,,,
95838,95838,39053,-0.308711378756711,0.136329017517136,,,
95817,95817,13758,-0.106987205985752,0.354912414318355,,,
95815,95815,25673,-0.376794888160572,0.0891089108910891,,,
95816,95816,17199,0.320309473633477,0.897182025894897,,,
95624,95624,65948,0.0581668469749697,0.596344249809596,,,
94571,94571,10605,-0.205620193195573,0.23990860624524,,,
95742,95742,12472,0.182074017330781,0.748667174409749,,,
95621,95621,41740,0.0096268505280315,0.52018278750952,,,
95825,95825,37473,-0.208161888420294,0.236100533130236,,,
95045,95045,4217,0.0461928599203994,0.576542269611577,,,
92356,92356,6573,-0.428381405428138,0.0624523990860625,,,
91730,91730,72407,-0.0281333541789915,0.463823305407464,,,
91762,91762,61718,-0.127116932606409,0.322162985529322,,,
91763,91763,38863,-0.177432726471471,0.27037319116527,,,
91739,91739,39875,0.126515739200236,0.681645087585682,,,
92363,92363,5348,-0.436509518502799,0.0594059405940594,,,
92411,92411,25650,-0.43049180363013,0.0616907844630617,,,
92316,92316,28704,-0.226895813871702,0.210967250571211,,,
92391,92391,1959,-0.148710006931003,0.298552932216299,,,
92122,92122,48071,-0.0424684560428945,0.443259710586443,,,
92126,92126,82658,0.141225001354546,0.702208682406702,,,
91942,91942,40151,0.0108930683107338,0.522467631378522,,,
91950,91950,62859,-0.22445495483002,0.214013709063214,,,
92007,92007,11417,0.297691972521905,0.876618431073877,,,
94118,94118,42095,0.433096239504158,0.96039603960396,,,
94116,94116,47346,0.296648833920063,0.875856816450876,,,
94123,94123,25890,0.772543395195811,1,,,
95209,95209,44980,-0.0439547758367441,0.441736481340442,,,
95231,95231,5165,-0.586011857828125,0.0121858339680122,,,
95337,95337,39177,-0.0625730116952746,0.418126428027418,,,
95366,95366,17909,0.0957082218686708,0.642041127189642,,,
93445,93445,7106,0.0346279604615541,0.562833206397563,,,
93453,93453,2578,0.036429371258418,0.567402894135567,,,
93465,93465,9202,0.169055586899363,0.734958111195735,,,
94063,94063,34867,0.021714018942828,0.53998476770754,,,
94402,94402,25703,0.499952701306673,0.977913175932978,,,
94005,94005,4697,0.370000465684568,0.929169840060929,,,
95110,95110,19928,-0.038514950403961,0.451637471439452,,,
95070,95070,31196,0.420056106805586,0.955064737242955,,,
95131,95131,31236,0.200647591041995,0.775323686214775,,,
95054,95054,24524,0.335774429995247,0.910891089108911,,,
94089,94089,22882,0.294102652077336,0.873571972581874,,,
95005,95005,7661,0.147377968196832,0.711348057882711,,,
95006,95006,9632,0.195397637376078,0.768469154607768,,,
95066,95066,15341,0.294036156235871,0.872810357958873,,,
96088,96088,4690,-0.251964041315806,0.175932977913176,,,
96022,96022,16253,-0.238110470150203,0.197258187357197,,,
96027,96027,2327,-0.238541452877912,0.194973343488195,,,
94591,94591,55157,0.0472419000072615,0.581111957349581,,,
95694,95694,10495,0.0977609214793675,0.646610814927647,,,
95382,95382,38700,0.00474711329810499,0.511043412033511,,,
95316,95316,7022,-0.016925659315565,0.482102056359482,,,
