ZIP,hosp_coef,housing,healthcare_access,insured,above_poverty,economic_domain,education_domain,neighborhood_domain,homeownership,ownsevere,social_domain,transportation
92567,-26.12628995398383,-0.9118807122930018,-0.9114616845579393,-0.6824057475034443,-0.0029573693749586115,0.03257384039151904,-0.03803940821386459,-2.066856796054194,0.468902035509783,0.19531369128037934,-0.20986713953656308,-0.18292149646766612
92570,-0.305445654021223,-0.994771717687204,-1.277634153945956,-1.1875095788248886,-0.79137242341836,-0.8893326366655965,-0.5836067783544915,-1.1282278403569317,-0.3141888639647567,-0.4302954787057723,-1.2377582131357274,-0.09955805077593072
92571,-1.8574856685945562,-1.631061838646571,-0.5914840541230754,-0.4635478945864877,-0.5437695006315071,-0.4906972878112699,-0.5727684992077966,0.8444264853523106,-0.1431112300227475,1.5725940118970376,-0.8809682669275026,0.015468644218752159
92582,0.03192275633339962,0.4954035492613598,0.4840904072800714,0.5199719510260348,-0.15686090032256705,-0.6816097899716248,0.08359471975236045,0.5797818744388944,0.6796292871954116,-0.08195640195644474,-0.26565425820304284,0.982690922618283
92583,-1.2776469865185036,-0.31948271668088113,-0.6830380691026179,-0.6767065636228418,-1.0775999813227626,-1.2699100241386074,-0.1944239191563401,0.5778073444069732,-0.6260288713059636,-0.632199284603539,-0.5785470521544974,-1.7919792529664773
92584,-0.30918846654114496,1.3738217190380424,1.1929092217038915,1.0995509665387129,1.1829403734113337,0.7784340714804076,0.36624096931611716,0.4255391795501456,1.0833935744285075,-0.4782800617140855,0.919361164788096,0.5790171915210032
92585,-0.45183743489170886,-0.18018157204192778,0.008499557409195009,0.03895305216541523,0.09170607410452129,-0.3687415051984782,0.17009165539895685,-0.3955802081611528,1.2198382874408276,1.0713975814484047,0.3956522000484227,-0.6686043567863118
92586,0.9793446992320659,-0.30267780441170045,1.1189396977907204,1.1725432246810226,-0.07123252764976763,-0.6142672557078673,0.17340975159586988,-0.8739271714053688,0.0199102529967957,-0.13047757493279732,1.4936310007114693,-1.1721258352057207
92587,-0.6719662770417962,0.8724429237782372,1.0046322214641161,1.0168281897344953,0.73681909484946,0.7352254877003516,0.11163474166114996,1.0236589074659217,0.8506646878610957,0.0027750541400107104,0.8143779865656103,0.3384090794060774
92590,-25.387134563830124,0.6118171765595607,0.19548014067105743,-0.08349045068034212,-5.9766107877968735e-5,0.8231522208471138,-0.6080484837451592,0.4247978299855496,-2.185185722464991,-0.24651530201867966,0.4858121434094556,1.0065471614940185
92591,-1.4904477891892423,0.25305133372304495,0.802019655820571,0.7142542818686209,1.125313155589001,1.0533166740433728,0.6036193623769819,1.4604958998642283,-0.8567080088963973,-1.5316257539716163,1.0347810621849212,-0.09189932922582748
92592,-0.9014530355031175,1.5065007130545311,1.0249499049196724,1.0229682368819832,1.2968086316784608,1.1826399255879119,0.6515259190311029,1.2346762051141906,0.5397996399354991,-0.7858755856397415,1.2318890083115086,0.8161611419789558
92595,-0.38540786130429106,0.2086760667851483,0.2940062481776219,0.09135295253558316,0.5535229172336855,0.4303515776897728,-0.1542178675695797,-0.8788395607564787,0.26324880423664804,-0.6594055292937167,0.7610582679015713,-0.584032453264075
92596,-27.359784347719785,0.9538099048595213,1.1139491274706133,1.0832275613764704,0.9646741548728721,0.770238629158532,0.5015644071760963,-1.790294255143483,0.49283086147526484,-1.8786080730140908,1.1755327955021608,0.8194443348712975
92860,-0.9901331251423339,1.7542326231767467,1.1804370351435327,1.0227427179710002,1.1648378584734336,1.4415656236482377,-0.2433372703122327,0.6009511067116742,1.4054600274484497,-0.9077853653900749,1.2789523751140408,0.6886238443093519
92879,-0.3946596504041003,-0.801484324753547,-0.5907836298735982,-0.42375619232269174,0.13089552602990878,0.43741601940893776,0.1777525546174585,1.1252001726186573,-0.9961559881011729,0.6094694961676769,0.2380612819220391,0.018526102253826303
92881,-1.8544721387385346,1.005734484609851,1.1374347159625307,1.1313739245089227,1.410702341628737,1.354737709069571,0.8996662075114541,0.9637143129334069,0.9988053513679448,-0.012605530977610984,1.4599927130389467,0.7315087798607209
92882,-1.0839743260546988,0.025450555854211337,-0.38932436072099924,-0.42430981504507087,0.5420399416698933,0.7932513753043398,0.27711145404835685,1.306843609914334,-0.2685344919616632,-0.13748074816175093,0.7109184466600292,0.7227697761322851
92883,-2.1191220364910013,1.5011439088451957,1.7509661540870738,1.662098779972994,1.3453672846394664,1.522683544177642,0.26445125338279596,-0.40520574452026176,1.1751623237655746,-0.642451544884161,1.1269780709750048,0.6418655281006993
