"term.x","estimate.x","std.error.x","statistic.x","p.value.x","IRR_ed","IRR_low.x","IRR_high.x","ZIP","term.y","estimate.y","std.error.y","statistic.y","p.value.y","IRR_hosp","IRR_low.y","IRR_high.y","term","estimate","std.error","statistic","p.value","IRR_death","IRR_low","IRR_high","Severity_Score","Normalized_Severity"
"ZIP92571",0.375953280214002,0.279145263119541,1.34680157568357,0.178044147135768,1.45637909046218,0.842685568252851,2.51700056942118,"92571","ZIP92571",-0.81855861017104,0.866025403784438,-0.945190067859472,0.344561849199534,0.441066945954482,0.0807871620753052,2.40805650076276,"ZIP92571",0.584612141613337,0.427246629373882,1.36832476003396,0.171210443842453,1.79429491832863,0.776641935364668,4.1454035731772,7.72139773735704,0.101485296375564
"ZIP92254",0.208175150870812,0.497613351528119,0.41834719713916,0.675693286703778,1.23142883649424,0.464344244143248,3.26571718821987,"92254","ZIP92254",-25.0949993640258,189338.660760273,-0.000132540281331129,0.999894248156151,0.0000000000126293282981366,0,Inf,"ZIP92254",0.763458620355379,0.666666631172919,1.14518799150359,0.252131291696125,2.14568451000403,0.580895752210689,7.92562520719106,7.6684823665316,0.100490526734974
"ZIP92508",0.367196659009226,0.312440470520461,1.17525318790345,0.239893436775522,1.44368180423324,0.782567255669727,2.66330738575364,"92508","ZIP92508",0.772072345204777,0.645497224367903,1.19608933401816,0.231661699435078,2.16424667591157,0.610743038813414,7.66928704303292,"ZIP92508",-0.463814232626093,0.66666663117292,-0.695721385979778,0.48660332978928,0.628880369071255,0.170255195178482,2.32292775670427,7.65881626327014,0.100308811178278
"ZIP92557 (ref)",0,NA,NA,NA,1,1,1,"92557","ZIP92557",0.356085522026122,0.645497224367903,0.551645318653098,0.581191380694078,1.4277296453748,0.402900441953056,5.05934401660339,"ZIP92557",0.218811232863351,0.471404520355027,0.464168720101706,0.642526869944208,1.24459631562898,0.494046987865027,3.13536976628714,7.58924823763655,0.0990009840048767
"ZIP92881",0.408819773219704,0.326255386209656,1.25306674004453,0.210181419059243,1.5050404474469,0.794033971398643,2.85270760451376,"92881","ZIP92881",-0.815545080315019,1.11803398874989,-0.729445695319964,0.465729074551897,0.442398119122257,0.04944712155759,3.95808875497362,"ZIP92881",0.433474991642098,0.527046275040595,0.822460971968183,0.410814590214853,1.54260877298295,0.549076926794233,4.33389514357745,7.01766300464026,0.0882556064723215
"ZIP92553",-0.0208712352105412,0.290957186981323,-0.0717330113996495,0.942814384525956,0.979345061611522,0.553697459860674,1.73220362965764,"92553","ZIP92553",0.77704703909462,0.577350269189625,1.34588495158284,0.178339622673085,2.17503996502206,0.701496972653869,6.74386210327584,"ZIP92553",-0.864304646844425,0.600925202898312,-1.43828989477528,0.150351817892286,0.421344433969282,0.129756403970398,1.36818782429725,6.59345829356348,0.0802808732068839
"ZIP92505",0.300694014362945,0.290957186981323,1.03346481137875,0.301386429784123,1.35079595413538,0.763706601393492,2.38920248480133,"92505","ZIP92505 (ref)",0,NA,NA,NA,1,1,1,"ZIP92505",0.016876390664484,0.503952629764573,0.0334880496057101,0.973285395521326,1.01701960143812,0.378759964502051,2.73082946099959,6.40185475844975,0.0766788691617888
"ZIP92882",0.263026854029387,0.27754425291281,0.94769339040148,0.343285566753484,1.3008616518597,0.755066174072509,2.2411824226636,"92882","ZIP92882",-0.0450472676311822,0.670820393249937,-0.0671525017492996,0.946460297833082,0.955952295164659,0.256704136140049,3.55991455522172,"ZIP92882 (ref)",0,NA,NA,NA,1,1,1,6.21276624218902,0.0731241456017675
"ZIP92591",-0.355621129048793,0.372193684159388,-0.955473303777242,0.339338399464032,0.700738059243565,0.337865515681515,1.45334106288404,"92591","ZIP92591",-0.451520730765728,0.866025403784439,-0.521371230904578,0.602108188641256,0.636659227797372,0.116612438756889,3.47591540542755,"ZIP92591",-0.588795019928489,0.66666663117292,-0.883192576914454,0.377132231583604,0.554995640662624,0.15025256912339,2.05001593617721,3.63904343682618,0.0247400698571965
"ZIP92883",-1.07960555615488,0.497613351528119,-2.16956710031899,0.0300396559809187,0.339729503431481,0.128104389639887,0.900953791093695,"92883","ZIP92883",-1.08019497806748,1.1180339887499,-0.966155759965115,0.333966246315542,0.339529318420311,0.0379494097163085,3.03773257420181,"ZIP92883",-0.524322086670299,0.666666631172919,-0.7864831718783,0.43158447404145,0.591956523593806,0.160258895679124,2.18654025001441,2.79465771105352,0.0088662458275496
