term,estimate,std.error,statistic,p.value,IRR,IRR_low,IRR_high
ZIP92539,2.0909856427757982,0.7637626158259785,2.7377428528816923,0.006186242620943536,8.092887931034207,1.8112385911607787,36.16024712807444
ZIP92543,2.079941379125526,0.5285941398709305,3.9348551605838757,8.324688344344013e-5,8.003999699081934,2.8402636005998665,22.55565686557166
ZIP92544,1.5521604652945828,0.5370861555295803,2.889965509842856,0.0038528409538254368,4.721660153982896,1.6478503172594703,13.52918670840621
ZIP92545,1.4602773828183198,0.5455447255899865,2.6767326569587557,0.007434392965741462,4.307154093202974,1.4784728850784086,12.547796154957059
ZIP92548,0.37765380684598215,1.118033988749898,0.33778383362767567,0.7355260934804865,1.4588578088577602,0.16305090748061501,13.052770691989508
ZIP92549,1.591517373739742,0.8660254037844434,1.8377259682972025,0.0661027953120423,4.911195396285477,0.8995214154733748,26.81408113869367
ZIP92551,0.9532079033124665,0.5916079783099676,1.6112154302507429,0.10713277579757793,2.5940176844431293,0.8135533821147759,8.271034077336523
ZIP92553,-0.6673451274371076,0.7071067811865525,-0.9437685300051525,0.345287945481477,0.5130689037970013,0.12831406101320786,2.0515265276839787
ZIP92555,0.7187770914819703,0.5916079783099674,1.214955034134739,0.2243832418782389,2.0519223623526655,0.6435377783815378,6.542561326720912
ZIP92557,0.41577075227066945,0.6009252125773374,0.6918843536077476,0.489009957232244,1.5155383953074906,0.46671211645721483,4.921356327936184
ZIP92562,0.6281847106093444,0.5717718748968708,1.0986631875215072,0.2719150051947545,1.874205264451069,0.6111039739306775,5.748032287701291
ZIP92563,0.5235506353270206,0.5669467095138466,0.9234565198834334,0.35576934917175435,1.6880105317235494,0.5556231983298786,5.128258798002737
ZIP92567,-0.13055768042992028,1.1180339887498991,-0.11677433937039783,0.907038878821255,0.8776058708048705,0.09808662144879468,7.852162232677646
ZIP92570,1.2815194025607695,0.5435573065046148,2.3576527943330836,0.018390885115305386,3.602108622854629,1.2412849360121898,10.453028272886613
ZIP92571,0.781571661020654,0.5669467095138463,1.3785628312242035,0.16802958311225913,2.18490349608491,0.7191797952215915,6.637843998013283
ZIP92582,-0.8843679755408027,1.1180339887498991,-0.7910027641732394,0.4289423784670396,0.4129751011789411,0.046156633364321485,3.694992935199397
ZIP92583,1.4949417357212307,0.5590169943749531,2.674233074779331,0.007490037554524891,4.459076740388751,1.4907337177078281,13.33797253023088
ZIP92584,0.2661756783623674,0.6123724356957998,0.43466306261797844,0.6638070133233178,1.3049642925404858,0.39294945225501965,4.333717212310828
ZIP92585,0.646774853776352,0.6454972243679084,1.0019792949686108,0.3163535929336964,1.9093728813558666,0.538805996048247,6.766266201185245
ZIP92586,1.7595032567815914,0.5773502691896313,3.047549036828596,0.0023071587932387404,5.809550822546347,1.873665605830787,18.013289380302062
ZIP92587,0.021180903518100695,0.866025403784443,0.024457600695709732,0.9804876033321505,1.0214068110107384,0.1870781401019866,5.576663703254594
ZIP92591,-0.3918355005211795,0.7637626158259787,-0.5130330974597717,0.6079281689003763,0.675815276078014,0.15125165688190229,3.0196448541189556
ZIP92592,0.41073335346300166,0.5717718748968708,0.7183517963997175,0.4725404005853728,1.5079232204415491,0.49167393234490286,4.624675601373451
ZIP92595,0.8955259841577284,0.6009252125773373,1.4902453174112358,0.13615974473157183,2.448623387914718,0.7540569129219908,7.951331515030125
ZIP92596,-0.26543978549775976,0.7637626158259785,-0.34754225985609066,0.7281839758686226,0.7668686181075302,0.17162996044219225,3.426484955907394
ZIP92860,0.9557770239129321,0.626783170528014,1.5248926085679158,0.12728588577619018,2.600690596802194,0.7613074534284142,8.884178855515874
ZIP92879,-0.037984706465416074,0.6708203932499428,-0.05662425717469691,0.9548445111113796,0.9627276642874415,0.2585172962444937,3.5852322805812817
ZIP92881,0.6304345110494164,0.6454972243679085,0.9766649448675137,0.3287350553041884,1.878426599079509,0.5300732636371409,6.656601511871043
ZIP92882,0.19695951940731926,0.600925212577337,0.3277604521909975,0.7430927915249903,1.2176947467031392,0.37499075852667435,3.9541787695627897
ZIP92883,-0.327362567262993,0.7637626158259784,-0.42861821262220806,0.6682010892685062,0.7208223490568206,0.16132451939391138,3.2207432624119936
